0	1	1
0.01	0.99	1.01
0.02	0.97985	1.01985
0.03	0.969602	1.0296
0.04	0.959258	1.03924
0.05	0.948817	1.04878
0.06	0.938281	1.05822
0.07	0.927652	1.06755
0.08	0.91693	1.07677
0.09	0.906116	1.08589
0.1	0.895212	1.0949
0.11	0.884218	1.10379
0.12	0.873135	1.11258
0.13	0.861965	1.12126
0.14	0.850709	1.12982
0.15	0.839368	1.13827
0.16	0.827943	1.14661
0.17	0.816436	1.15483
0.18	0.804846	1.16294
0.19	0.793176	1.17093
0.2	0.781427	1.1788
0.21	0.7696	1.18656
0.22	0.757695	1.19419
0.23	0.745715	1.20171
0.24	0.733661	1.20911
0.25	0.721533	1.21638
0.26	0.709332	1.22354
0.27	0.697061	1.23057
0.28	0.68472	1.23748
0.29	0.672311	1.24427
0.3	0.659834	1.25093
0.31	0.647292	1.25746
0.32	0.634684	1.26387
0.33	0.622014	1.27016
0.34	0.609281	1.27631
0.35	0.596487	1.28234
0.36	0.583633	1.28824
0.37	0.570721	1.29402
0.38	0.557752	1.29966
0.39	0.544727	1.30517
0.4	0.531648	1.31055
0.41	0.518516	1.3158
0.42	0.505331	1.32092
0.43	0.492097	1.32591
0.44	0.478812	1.33077
0.45	0.465481	1.33549
0.46	0.452102	1.34008
0.47	0.438678	1.34453
0.48	0.425211	1.34885
0.49	0.411701	1.35303
0.5	0.398149	1.35708
0.51	0.384558	1.361
0.52	0.370929	1.36478
0.53	0.357262	1.36842
0.54	0.34356	1.37192
0.55	0.329823	1.37529
0.56	0.316053	1.37852
0.57	0.302252	1.38161
0.58	0.28842	1.38456
0.59	0.27456	1.38738
0.6	0.260672	1.39005
0.61	0.246758	1.39259
0.62	0.23282	1.39499
0.63	0.218858	1.39725
0.64	0.204874	1.39937
0.65	0.19087	1.40135
0.66	0.176846	1.40318
0.67	0.162805	1.40488
0.68	0.148748	1.40644
0.69	0.134676	1.40786
0.7	0.12059	1.40913
0.71	0.106492	1.41027
0.72	0.0923841	1.41126
0.73	0.0782664	1.41212
0.74	0.064141	1.41283
0.75	0.0500092	1.4134
0.76	0.0358723	1.41383
0.77	0.0217319	1.41412
0.78	0.00758924	1.41426
0.79	-0.00655413	1.41427
0.8	-0.0206969	1.41413
0.81	-0.0348375	1.41386
0.82	-0.0489747	1.41344
0.83	-0.0631069	1.41288
0.84	-0.0772329	1.41217
0.85	-0.0913511	1.41133
0.86	-0.10546	1.41035
0.87	-0.119559	1.40922
0.88	-0.133645	1.40796
0.89	-0.147719	1.40655
0.9	-0.161777	1.405
0.91	-0.175819	1.40331
0.92	-0.189844	1.40148
0.93	-0.20385	1.39952
0.94	-0.217835	1.39741
0.95	-0.231799	1.39516
0.96	-0.245739	1.39277
0.97	-0.259655	1.39024
0.98	-0.273545	1.38758
0.99	-0.287407	1.38477
1	-0.301241	1.38183
1.01	-0.315044	1.37875
1.02	-0.328816	1.37553
1.03	-0.342556	1.37217
1.04	-0.356261	1.36868
1.05	-0.36993	1.36505
1.06	-0.383562	1.36128
1.07	-0.397156	1.35738
1.08	-0.41071	1.35334
1.09	-0.424223	1.34916
1.1	-0.437694	1.34485
1.11	-0.451121	1.34041
1.12	-0.464503	1.33583
1.13	-0.477838	1.33112
1.14	-0.491126	1.32627
1.15	-0.504365	1.32129
1.16	-0.517553	1.31618
1.17	-0.530689	1.31094
1.18	-0.543772	1.30557
1.19	-0.556801	1.30007
1.2	-0.569774	1.29443
1.21	-0.58269	1.28867
1.22	-0.595548	1.28278
1.23	-0.608346	1.27676
1.24	-0.621084	1.27061
1.25	-0.633759	1.26434
1.26	-0.646371	1.25794
1.27	-0.658919	1.25141
1.28	-0.6714	1.24476
1.29	-0.683815	1.23798
1.3	-0.69616	1.23108
1.31	-0.708437	1.22406
1.32	-0.720642	1.21691
1.33	-0.732776	1.20965
1.34	-0.744836	1.20226
1.35	-0.756821	1.19475
1.36	-0.768731	1.18712
1.37	-0.780564	1.17937
1.38	-0.792319	1.17151
1.39	-0.803995	1.16353
1.4	-0.81559	1.15543
1.41	-0.827104	1.14721
1.42	-0.838535	1.13889
1.43	-0.849883	1.13044
1.44	-0.861145	1.12189
1.45	-0.872321	1.11322
1.46	-0.88341	1.10444
1.47	-0.89441	1.09555
1.48	-0.905321	1.08655
1.49	-0.916142	1.07744
1.5	-0.926871	1.06823
1.51	-0.937507	1.05891
1.52	-0.948049	1.04948
1.53	-0.958497	1.03994
1.54	-0.968849	1.03031
1.55	-0.979104	1.02057
1.56	-0.989261	1.01072
1.57	-0.999319	1.00078
1.58	-1.00928	0.990738
1.59	-1.01913	0.980596
1.6	-1.02889	0.970355
1.61	-1.03854	0.960017
1.62	-1.04809	0.949584
1.63	-1.05753	0.939055
1.64	-1.06687	0.928432
1.65	-1.0761	0.917717
1.66	-1.08523	0.90691
1.67	-1.09424	0.896012
1.68	-1.10315	0.885024
1.69	-1.11194	0.873948
1.7	-1.12063	0.862785
1.71	-1.1292	0.851535
1.72	-1.13766	0.8402
1.73	-1.146	0.828782
1.74	-1.15423	0.81728
1.75	-1.16235	0.805696
1.76	-1.17035	0.794032
1.77	-1.17823	0.782289
1.78	-1.18599	0.770467
1.79	-1.19364	0.758568
1.8	-1.20117	0.746594
1.81	-1.20857	0.734544
1.82	-1.21586	0.722422
1.83	-1.22302	0.710227
1.84	-1.23006	0.697961
1.85	-1.23698	0.685625
1.86	-1.24377	0.67322
1.87	-1.25045	0.660749
1.88	-1.25699	0.648211
1.89	-1.26341	0.635608
1.9	-1.2697	0.622942
1.91	-1.27587	0.610214
1.92	-1.28191	0.597424
1.93	-1.28782	0.584575
1.94	-1.2936	0.571667
1.95	-1.29925	0.558702
1.96	-1.30477	0.545681
1.97	-1.31017	0.532606
1.98	-1.31543	0.519477
1.99	-1.32055	0.506297
2	-1.32555	0.493066
2.01	-1.33042	0.479785
2.02	-1.33515	0.466457
2.03	-1.33975	0.453082
2.04	-1.34421	0.439661
2.05	-1.34854	0.426197
2.06	-1.35273	0.41269
2.07	-1.35679	0.399141
2.08	-1.36072	0.385553
2.09	-1.3645	0.371926
2.1	-1.36816	0.358262
2.11	-1.37167	0.344563
2.12	-1.37505	0.330828
2.13	-1.37829	0.317061
2.14	-1.38139	0.303262
2.15	-1.38435	0.289432
2.16	-1.38718	0.275574
2.17	-1.38986	0.261688
2.18	-1.39241	0.247776
2.19	-1.39482	0.233839
2.2	-1.39709	0.219879
2.21	-1.39922	0.205897
2.22	-1.40121	0.191894
2.23	-1.40306	0.177872
2.24	-1.40476	0.163832
2.25	-1.40633	0.149776
2.26	-1.40776	0.135705
2.27	-1.40905	0.12162
2.28	-1.41019	0.107523
2.29	-1.4112	0.0934156
2.3	-1.41206	0.0792986
2.31	-1.41278	0.0651737
2.32	-1.41336	0.0510422
2.33	-1.4138	0.0369057
2.34	-1.4141	0.0227654
2.35	-1.41426	0.00862294
2.36	-1.41427	-0.00552043
2.37	-1.41415	-0.0196633
2.38	-1.41388	-0.0338041
2.39	-1.41347	-0.0479416
2.4	-1.41292	-0.0620743
2.41	-1.41223	-0.0762007
2.42	-1.4114	-0.0903196
2.43	-1.41042	-0.104429
2.44	-1.40931	-0.118529
2.45	-1.40805	-0.132616
2.46	-1.40666	-0.146691
2.47	-1.40512	-0.16075
2.48	-1.40344	-0.174794
2.49	-1.40162	-0.18882
2.5	-1.39967	-0.202827
2.51	-1.39757	-0.216814
2.52	-1.39533	-0.230779
2.53	-1.39295	-0.244721
2.54	-1.39043	-0.258639
2.55	-1.38778	-0.27253
2.56	-1.38498	-0.286395
2.57	-1.38205	-0.300231
2.58	-1.37898	-0.314037
2.59	-1.37577	-0.327811
2.6	-1.37242	-0.341553
2.61	-1.36894	-0.35526
2.62	-1.36532	-0.368932
2.63	-1.36156	-0.382567
2.64	-1.35767	-0.396164
2.65	-1.35364	-0.409721
2.66	-1.34947	-0.423237
2.67	-1.34517	-0.436711
2.68	-1.34074	-0.450142
2.69	-1.33617	-0.463527
2.7	-1.33147	-0.476866
2.71	-1.32663	-0.490157
2.72	-1.32166	-0.503399
2.73	-1.31656	-0.516591
2.74	-1.31133	-0.529731
2.75	-1.30597	-0.542818
2.76	-1.30047	-0.555851
2.77	-1.29485	-0.568828
2.78	-1.2891	-0.581748
2.79	-1.28322	-0.594611
2.8	-1.2772	-0.607413
2.81	-1.27107	-0.620155
2.82	-1.2648	-0.632835
2.83	-1.25841	-0.645452
2.84	-1.25189	-0.658004
2.85	-1.24525	-0.67049
2.86	-1.23848	-0.68291
2.87	-1.23159	-0.695261
2.88	-1.22458	-0.707542
2.89	-1.21744	-0.719753
2.9	-1.21018	-0.731892
2.91	-1.2028	-0.743957
2.92	-1.1953	-0.755948
2.93	-1.18768	-0.767864
2.94	-1.17994	-0.779702
2.95	-1.17209	-0.791463
2.96	-1.16411	-0.803145
2.97	-1.15602	-0.814746
2.98	-1.14782	-0.826266
2.99	-1.1395	-0.837703
3	-1.13106	-0.849056
3.01	-1.12252	-0.860325
3.02	-1.11386	-0.871507
3.03	-1.10509	-0.882603
3.04	-1.0962	-0.89361
3.05	-1.08721	-0.904527
3.06	-1.07811	-0.915354
3.07	-1.06891	-0.92609
3.08	-1.05959	-0.936733
3.09	-1.05017	-0.947282
3.1	-1.04065	-0.957737
3.11	-1.03102	-0.968096
3.12	-1.02128	-0.978358
3.13	-1.01145	-0.988522
3.14	-1.00151	-0.998587
3.15	-0.991476	-1.00855
3.16	-0.981341	-1.01842
3.17	-0.971107	-1.02818
3.18	-0.960776	-1.03784
3.19	-0.95035	-1.0474
3.2	-0.939828	-1.05685
3.21	-0.929212	-1.06619
3.22	-0.918504	-1.07543
3.23	-0.907703	-1.08456
3.24	-0.896812	-1.09359
3.25	-0.885831	-1.1025
3.26	-0.874761	-1.1113
3.27	-0.863604	-1.12
3.28	-0.852361	-1.12858
3.29	-0.841032	-1.13704
3.3	-0.829619	-1.1454
3.31	-0.818124	-1.15364
3.32	-0.806546	-1.16176
3.33	-0.794888	-1.16977
3.34	-0.78315	-1.17766
3.35	-0.771334	-1.18543
3.36	-0.759441	-1.19309
3.37	-0.747472	-1.20062
3.38	-0.735428	-1.20804
3.39	-0.72331	-1.21533
3.4	-0.711121	-1.2225
3.41	-0.69886	-1.22955
3.42	-0.686529	-1.23648
3.43	-0.67413	-1.24328
3.44	-0.661663	-1.24996
3.45	-0.64913	-1.25652
3.46	-0.636532	-1.26295
3.47	-0.62387	-1.26925
3.48	-0.611146	-1.27542
3.49	-0.598361	-1.28147
3.5	-0.585516	-1.28739
3.51	-0.572613	-1.29318
3.52	-0.559652	-1.29884
3.53	-0.546635	-1.30437
3.54	-0.533564	-1.30978
3.55	-0.520439	-1.31505
3.56	-0.507262	-1.32019
3.57	-0.494035	-1.32519
3.58	-0.480758	-1.33007
3.59	-0.467433	-1.33481
3.6	-0.454061	-1.33941
3.61	-0.440644	-1.34389
3.62	-0.427182	-1.34823
3.63	-0.413678	-1.35243
3.64	-0.400133	-1.3565
3.65	-0.386548	-1.36044
3.66	-0.372924	-1.36423
3.67	-0.359262	-1.36789
3.68	-0.345565	-1.37142
3.69	-0.331833	-1.37481
3.7	-0.318068	-1.37806
3.71	-0.304272	-1.38117
3.72	-0.290444	-1.38414
3.73	-0.276588	-1.38698
3.74	-0.262704	-1.38967
3.75	-0.248794	-1.39223
3.76	-0.234859	-1.39465
3.77	-0.2209	-1.39693
3.78	-0.20692	-1.39907
3.79	-0.192918	-1.40107
3.8	-0.178898	-1.40293
3.81	-0.164859	-1.40464
3.82	-0.150804	-1.40622
3.83	-0.136734	-1.40766
3.84	-0.12265	-1.40896
3.85	-0.108554	-1.41011
3.86	-0.094447	-1.41113
3.87	-0.0803307	-1.412
3.88	-0.0662063	-1.41274
3.89	-0.0520753	-1.41333
3.9	-0.037939	-1.41378
3.91	-0.023799	-1.41409
3.92	-0.00965663	-1.41425
3.93	0.00448673	-1.41428
3.94	0.0186296	-1.41416
3.95	0.0327707	-1.41391
3.96	0.0469085	-1.41351
3.97	0.0610416	-1.41297
3.98	0.0751685	-1.41229
3.99	0.089288	-1.41146
4	0.103399	-1.4105
4.01	0.117499	-1.4094
4.02	0.131587	-1.40815
4.03	0.145662	-1.40676
4.04	0.159723	-1.40524
4.05	0.173768	-1.40357
4.06	0.187795	-1.40176
4.07	0.201804	-1.39981
4.08	0.215792	-1.39773
4.09	0.229759	-1.3955
4.1	0.243703	-1.39313
4.11	0.257622	-1.39062
4.12	0.271516	-1.38798
4.13	0.285383	-1.38519
4.14	0.299221	-1.38227
4.15	0.313029	-1.37921
4.16	0.326806	-1.37601
4.17	0.34055	-1.37267
4.18	0.35426	-1.3692
4.19	0.367934	-1.36559
4.2	0.381572	-1.36184
4.21	0.395172	-1.35796
4.22	0.408732	-1.35394
4.23	0.422251	-1.34978
4.24	0.435728	-1.34549
4.25	0.449162	-1.34107
4.26	0.46255	-1.33651
4.27	0.475892	-1.33181
4.28	0.489187	-1.32699
4.29	0.502433	-1.32203
4.3	0.515628	-1.31694
4.31	0.528772	-1.31172
4.32	0.541863	-1.30636
4.33	0.5549	-1.30088
4.34	0.567882	-1.29527
4.35	0.580806	-1.28952
4.36	0.593673	-1.28365
4.37	0.60648	-1.27765
4.38	0.619226	-1.27152
4.39	0.631911	-1.26526
4.4	0.644532	-1.25888
4.41	0.657089	-1.25237
4.42	0.66958	-1.24574
4.43	0.682005	-1.23898
4.44	0.694361	-1.2321
4.45	0.706647	-1.22509
4.46	0.718863	-1.21797
4.47	0.731007	-1.21072
4.48	0.743078	-1.20335
4.49	0.755075	-1.19585
4.5	0.766996	-1.18824
4.51	0.77884	-1.18051
4.52	0.790607	-1.17267
4.53	0.802294	-1.1647
4.54	0.813901	-1.15662
4.55	0.825427	-1.14842
4.56	0.83687	-1.14011
4.57	0.84823	-1.13168
4.58	0.859505	-1.12315
4.59	0.870693	-1.11449
4.6	0.881795	-1.10573
4.61	0.892808	-1.09686
4.62	0.903733	-1.08787
4.63	0.914567	-1.07878
4.64	0.925309	-1.06958
4.65	0.935959	-1.06028
4.66	0.946515	-1.05086
4.67	0.956977	-1.04135
4.68	0.967342	-1.03172
4.69	0.977612	-1.022
4.7	0.987783	-1.01217
4.71	0.997855	-1.00224
4.72	1.00783	-0.992213
4.73	1.0177	-0.982085
4.74	1.02747	-0.971859
4.75	1.03714	-0.961535
4.76	1.0467	-0.951115
4.77	1.05616	-0.940601
4.78	1.06551	-0.929992
4.79	1.07476	-0.91929
4.8	1.0839	-0.908496
4.81	1.09293	-0.897611
4.82	1.10185	-0.886637
4.83	1.11066	-0.875574
4.84	1.11936	-0.864423
4.85	1.12795	-0.853186
4.86	1.13643	-0.841863
4.87	1.14479	-0.830457
4.88	1.15304	-0.818967
4.89	1.16117	-0.807395
4.9	1.16919	-0.795743
4.91	1.17709	-0.784011
4.92	1.18487	-0.772201
4.93	1.19253	-0.760313
4.94	1.20007	-0.748349
4.95	1.2075	-0.736311
4.96	1.2148	-0.724199
4.97	1.22198	-0.712014
4.98	1.22904	-0.699759
4.99	1.23598	-0.687433
5	1.24279	-0.675038
5.01	1.24948	-0.662576
5.02	1.25604	-0.650048
5.03	1.26248	-0.637455
5.04	1.26879	-0.624798
5.05	1.27498	-0.612078
5.06	1.28103	-0.599298
5.07	1.28696	-0.586457
5.08	1.29276	-0.573558
5.09	1.29843	-0.560601
5.1	1.30398	-0.547589
5.11	1.30939	-0.534521
5.12	1.31467	-0.5214
5.13	1.31981	-0.508227
5.14	1.32483	-0.495003
5.15	1.32971	-0.48173
5.16	1.33447	-0.468408
5.17	1.33908	-0.45504
5.18	1.34357	-0.441626
5.19	1.34792	-0.428168
5.2	1.35213	-0.414667
5.21	1.35621	-0.401125
5.22	1.36015	-0.387542
5.23	1.36396	-0.373921
5.24	1.36763	-0.360262
5.25	1.37117	-0.346568
5.26	1.37456	-0.332838
5.27	1.37782	-0.319076
5.28	1.38094	-0.305281
5.29	1.38393	-0.291456
5.3	1.38677	-0.277602
5.31	1.38948	-0.26372
5.32	1.39205	-0.249811
5.33	1.39448	-0.235878
5.34	1.39677	-0.221921
5.35	1.39892	-0.207942
5.36	1.40093	-0.193942
5.37	1.40279	-0.179923
5.38	1.40452	-0.165886
5.39	1.40611	-0.151832
5.4	1.40756	-0.137763
5.41	1.40887	-0.12368
5.42	1.41003	-0.109585
5.43	1.41106	-0.0954785
5.44	1.41194	-0.0813627
5.45	1.41269	-0.0672389
5.46	1.41329	-0.0531083
5.47	1.41375	-0.0389724
5.48	1.41407	-0.0248326
5.49	1.41425	-0.0106903
5.5	1.41428	0.00345303
5.51	1.41418	0.017596
5.52	1.41393	0.0317373
5.53	1.41354	0.0458753
5.54	1.41301	0.0600088
5.55	1.41234	0.0741363
5.56	1.41153	0.0882564
5.57	1.41058	0.102368
5.58	1.40948	0.116469
5.59	1.40825	0.130558
5.6	1.40687	0.144634
5.61	1.40535	0.158696
5.62	1.4037	0.172742
5.63	1.4019	0.186771
5.64	1.39996	0.200781
5.65	1.39788	0.214771
5.66	1.39567	0.228739
5.67	1.39331	0.242685
5.68	1.39081	0.256606
5.69	1.38818	0.270502
5.7	1.3854	0.28437
5.71	1.38249	0.29821
5.72	1.37944	0.312021
5.73	1.37625	0.3258
5.74	1.37292	0.339546
5.75	1.36946	0.353259
5.76	1.36586	0.366936
5.77	1.36212	0.380577
5.78	1.35824	0.394179
5.79	1.35423	0.407742
5.8	1.35009	0.421265
5.81	1.34581	0.434745
5.82	1.34139	0.448181
5.83	1.33685	0.461573
5.84	1.33216	0.474919
5.85	1.32735	0.488217
5.86	1.3224	0.501467
5.87	1.31732	0.514666
5.88	1.3121	0.527814
5.89	1.30676	0.540909
5.9	1.30129	0.55395
5.91	1.29568	0.566935
5.92	1.28995	0.579864
5.93	1.28408	0.592735
5.94	1.27809	0.605546
5.95	1.27197	0.618297
5.96	1.26573	0.630986
5.97	1.25935	0.643612
5.98	1.25285	0.656174
5.99	1.24623	0.66867
6	1.23948	0.681099
6.01	1.23261	0.69346
6.02	1.22561	0.705752
6.03	1.21849	0.717973
6.04	1.21125	0.730122
6.05	1.20389	0.742199
6.06	1.19641	0.754201
6.07	1.1888	0.766127
6.08	1.18108	0.777977
6.09	1.17324	0.78975
6.1	1.16529	0.801443
6.11	1.15721	0.813056
6.12	1.14903	0.824588
6.13	1.14072	0.836037
6.14	1.13231	0.847403
6.15	1.12377	0.858684
6.16	1.11513	0.869879
6.17	1.10638	0.880987
6.18	1.09751	0.892007
6.19	1.08854	0.902938
6.2	1.07945	0.913778
6.21	1.07026	0.924527
6.22	1.06096	0.935184
6.23	1.05156	0.945747
6.24	1.04205	0.956216
6.25	1.03243	0.966588
6.26	1.02271	0.976865
6.27	1.01289	0.987043
6.28	1.00297	0.997123
6.29	0.99295	1.0071
6.3	0.982829	1.01698
6.31	0.97261	1.02676
6.32	0.962293	1.03644
6.33	0.951881	1.04601
6.34	0.941373	1.05547
6.35	0.930771	1.06483
6.36	0.920075	1.07409
6.37	0.909288	1.08324
6.38	0.89841	1.09228
6.39	0.887442	1.10121
6.4	0.876386	1.11002
6.41	0.865241	1.11873
6.42	0.85401	1.12733
6.43	0.842694	1.13581
6.44	0.831293	1.14418
6.45	0.81981	1.15244
6.46	0.808244	1.16058
6.47	0.796598	1.16861
6.48	0.784871	1.17651
6.49	0.773067	1.1843
6.5	0.761185	1.19197
6.51	0.749227	1.19953
6.52	0.737194	1.20696
6.53	0.725087	1.21427
6.54	0.712908	1.22146
6.55	0.700657	1.22853
6.56	0.688336	1.23548
6.57	0.675947	1.2423
6.58	0.66349	1.24899
6.59	0.650966	1.25557
6.6	0.638378	1.26201
6.61	0.625725	1.26834
6.62	0.61301	1.27453
6.63	0.600234	1.2806
6.64	0.587398	1.28653
6.65	0.574503	1.29234
6.66	0.56155	1.29802
6.67	0.548542	1.30358
6.68	0.535478	1.309
6.69	0.522361	1.31429
6.7	0.509192	1.31944
6.71	0.495972	1.32447
6.72	0.482702	1.32936
6.73	0.469384	1.33412
6.74	0.456019	1.33875
6.75	0.442608	1.34324
6.76	0.429153	1.3476
6.77	0.415655	1.35183
6.78	0.402116	1.35592
6.79	0.388536	1.35987
6.8	0.374918	1.36369
6.81	0.361262	1.36737
6.82	0.34757	1.37091
6.83	0.333843	1.37432
6.84	0.320083	1.37759
6.85	0.30629	1.38072
6.86	0.292468	1.38372
6.87	0.278615	1.38657
6.88	0.264735	1.38929
6.89	0.250829	1.39187
6.9	0.236897	1.39431
6.91	0.222942	1.3966
6.92	0.208965	1.39876
6.93	0.194966	1.40078
6.94	0.180948	1.40266
6.95	0.166912	1.4044
6.96	0.15286	1.406
6.97	0.138792	1.40746
6.98	0.12471	1.40878
6.99	0.110615	1.40995
7	0.0965098	1.41099
7.01	0.0823947	1.41188
7.02	0.0682714	1.41264
7.03	0.0541413	1.41325
7.04	0.0400057	1.41372
7.05	0.0258661	1.41405
7.06	0.011724	1.41424
7.07	-0.00241932	1.41428
7.08	-0.0165624	1.41419
7.09	-0.0307038	1.41395
7.1	-0.0448422	1.41358
7.11	-0.058976	1.41306
7.12	-0.073104	1.4124
7.13	-0.0872247	1.41159
7.14	-0.101337	1.41065
7.15	-0.115438	1.40957
7.16	-0.129529	1.40834
7.17	-0.143606	1.40698
7.18	-0.157669	1.40547
7.19	-0.171716	1.40382
7.2	-0.185746	1.40204
7.21	-0.199758	1.40011
